 275712 286260 0
  110    2    0
  13883  79519 0
  13883 284029 0
  111    2    0
 240228  80237 0
 240228 240229 0
  112    2    0
 238584  13883 0
 238584 286255 0
  113    4    0
 205080  18929 0
 205079 205080 0
 205080 241301 0
 205079 286677 0
  114    2    0
  18929  79519 0
  18929 284029 0
  115    2    0
 284029 205079 0
 284029 284030 0
  116    4    0
  79520  19640 0
  18929  79519 0
  79520 241305 0
  18929 284029 0
  117    2    0
  13883  79519 0
  13883 284029 0
  118    2    0
  79519  18889 0
  79519  79520 0
  119    2    0
  18889  21623 0
  18889 238584 0
  120    4    0
  14291  18889 0
  18889  21623 0
  14291  79520 0
  18889 238584 0
  121    4    0
  19259  22108 0
 240228  80237 0
 240228 240229 0
  19259 305552 0
  122    4    0
  80237  19259 0
 238583  21623 0
  80237 238583 0
 238583 238584 0
  123    3    0
 302812  22108 0
 305552 240228 0
 302812 305552 0
  124    4    0
  11744  11652 0
  11652  19259 0
  11652 238583 0
  11744 286591 0
  125    2    0
  22108  11744 0
  22108  19223 0
  126    2    0
  11744  11652 0
  11744 286591 0
  127    5    0
  19223  13950 0
  13914  13950 0
  19223  22408 0
  13914  22408 0
  13950 302812 0
  128    4    0
 282048  11744 0
 282048  19223 0
  22408  76886 0
  22408 278265 0
  129    2    0
  18644  11652 0
  18644 286591 0
  130    4    0
 252482  14291 0
  21623  18644 0
 252482  21750 0
  21623 252482 0
  131    2    0
  11744  11652 0
  11744 286591 0
  132    2    0
  18644  11652 0
  18644 286591 0
  133    2    0
 286592  76887 0
 286592 282048 0
  134    2    0
 286591  11798 0
 286591 286592 0
  135    6    0
  76887  14428 0
  76887  18358 0
 286592  76887 0
  76886  76887 0
  76886 282048 0
 286592 282048 0
  136    2    0
 282004  11798 0
 282004 286592 0
  137    2    0
 278265  18334 0
 278265  79655 0
  138    2    0
 246546  76886 0
 246546 278265 0
  139    2    0
  79655 246550 0
  79655 284056 0
  140    2    0
  79655 246550 0
  79655 284056 0
  141    4    0
 284056  27824 0
 284056  70524 0
  27824  77122 0
  77122  79655 0
  142    2    0
 284056  27824 0
 284056  70524 0
  143    1    0
  27824  77122 0
  144    2    0
  70524  14340 0
  70524  18371 0
  145    2    0
 246546  76886 0
 246546 278265 0
  146    2    0
  18358  22067 0
  18358 246546 0
  147    2    0
 246550  22067 0
 246550 246546 0
  148    2    0
  22067 207849 0
  22067 242719 0
  149    2    0
 284060 246550 0
 284060 284056 0
  150    6    0
 242719  22232 0
 111158 207849 0
 242719 223778 0
 111158 242719 0
 207849 278075 0
 207849 284060 0
  151    2    0
  14340 278075 0
  14340 284060 0
  152    2    0
 278075  14580 0
 278075 278076 0
  153    3    0
  18371  22225 0
 309155  70523 0
  18371 309155 0
  154    2    0
  18371  22225 0
  18371 309155 0
  155    1    0
 309155  70523 0
  156    2    0
  14459  14298 0
  14459  77202 0
  157    5    0
  22225  14459 0
  22225  18315 0
 271025  22225 0
 304758 271025 0
 271025 309155 0
  158    2    0
  22225  14459 0
  22225  18315 0
  159    4    0
  79091  78826 0
  78826 234220 0
  78826 277811 0
  79091 304758 0
  160    2    0
  18315  78826 0
  18315 304758 0
  161    1    0
 267365  79091 0
  162    2    0
 277811 267365 0
 277811 286301 0
  163    5    0
 286301  14396 0
 286301  18866 0
 267365  79091 0
 301414 267365 0
 301414 286301 0
  164    2    0
 277811 267365 0
 277811 286301 0
  165    2    0
  14340 278075 0
  14340 284060 0
  166    2    0
 278075  14580 0
 278075 278076 0
  167    4    0
  14459  14298 0
  14298  14340 0
  14298  18371 0
  14459  77202 0
  168    2    0
 278076  14298 0
 278076  77202 0
  169    2    0
  77202  78636 0
  77202 278151 0
  170    2    0
  78636 278813 0
  78636 282005 0
  171    6    0
 215186  14459 0
 215186  18315 0
  79699  18374 0
  79699  78862 0
 234220  79699 0
 234220 215186 0
  172    6    0
 228198  78636 0
 278151  79699 0
  78862 106924 0
 278151 215186 0
  78862 228198 0
 228198 278151 0
  173    2    0
 234220  79699 0
 234220 215186 0
  174    2    0
  78862 106924 0
  78862 228198 0
  175    8    0
  22004  15991 0
  22004  18927 0
  18374  22004 0
  14396  22004 0
 281871 234220 0
 281871 277811 0
  14396 281871 0
  18374 281871 0
  176    4    0
  15991  14054 0
  15991  15992 0
  15992  18374 0
  15992  78862 0
  177    2    0
 205080  18929 0
 205080 241301 0
  178    2    0
 241301  99526 0
 241301 211243 0
  179    2    0
 285603 246869 0
 285603 287036 0
  180    2    0
  14345  21443 0
  14345 285603 0
  181    3    0
  11949  13383 0
 294991  74268 0
 294991 294992 0
  182    4    0
  76299  76242 0
  76299  99963 0
  13383 107217 0
 107217 107221 0
  183    1    0
 305194  23563 0
  184    2    0
  97761 130144 0
  78196 294991 0
  185    3    0
 287036  99526 0
 287036 211243 0
 211243 286677 0
  186    2    0
  99964 226563 0
  99964 277192 0
  187    3    0
  76242  76299 0
  76242 246869 0
  76242 278312 0
  188    2    0
 246869  76242 0
 246869 241342 0
  189    2    0
 285358  76299 0
 285358 278312 0
  190    2    0
  21443  18670 0
  21443 252314 0
  191    4    0
 278312  21443 0
 252314 252353 0
 252314 285358 0
 278312 285603 0
  192    2    0
 277192 252353 0
 277192 285358 0
  193    2    0
  99526  14345 0
  99526  18356 0
  194    2    0
  14345  21443 0
  14345 285603 0
  195    6    0
 241305  18929 0
  19640  19171 0
  18356  19640 0
  19640 225912 0
 241305 241301 0
  18356 241305 0
  196    2    0
 225913  14345 0
 225913  18356 0
  197    2    0
  19640  19171 0
  19640 225912 0
  198    2    0
  14291  18889 0
  14291  79520 0
  199    2    0
  21443  18670 0
  21443 252314 0
  200    2    0
 252314 252353 0
 252314 285358 0
  201    8    0
  11591  18670 0
 239228  19171 0
 144078 197439 0
 239228 225912 0
  18670 225913 0
 225912 225913 0
  11591 252314 0
 144078 277556 0
  202    4    0
 278882  11591 0
 278882 144078 0
 252353 251226 0
 252353 278882 0
  203    2    0
  19640  19171 0
  19640 225912 0
  204    2    0
  19171  14291 0
  19171  21750 0
  205    7    0
 217330  11787 0
 217330 196020 0
 239227 196020 0
 217330 217329 0
  11787 239227 0
 239227 239228 0
  11787 284168 0
  206    5    0
  83470  83469 0
  83469  83470 0
 196020  83470 0
 196020 217330 0
  83469 217330 0
  207    7    0
 279122  78201 0
 253355 253354 0
 253354 253355 0
 277556 277550 0
 279122 277550 0
 253355 277556 0
 277556 284635 0
  208    4    0
 252481  18644 0
  21750 239227 0
 252481 252482 0
  21750 284168 0
  209    2    0
  11787 239227 0
  11787 284168 0
  210    2    0
 252481  18644 0
 252481 252482 0
  211    2    0
 284168  76419 0
 284168 252481 0
  212    2    0
  11798  76419 0
  11798 252481 0
  213    4    0
  70879  11787 0
  76419  18808 0
  76419  70879 0
  70879 217329 0
  214    2    0
  14428  21522 0
  14428 282004 0
  215    4    0
  21522  11731 0
  21522  18888 0
  18808  21522 0
  18808 282004 0
  216    2    0
 217329  99070 0
 217329 217330 0
  217    2    0
  83469  83470 0
  83469 217330 0
  218    4    0
 255743  99070 0
 217329  99070 0
 217329 217330 0
 255743 275683 0
  219    2    0
 271680  78201 0
  78201  78202 0
  220    3    0
 155185  13970 0
 155185  78153 0
 155185 104644 0
  221    2    0
 223778  14428 0
 223778  18358 0
  222    2    0
  22232  18620 0
  22232 259658 0
  223    4    0
  22232  18620 0
 259658  77347 0
  22232 259658 0
 259658 259659 0
  224    2    0
  18620 111158 0
  18620 277051 0
  225    4    0
 230416  18620 0
  18620 111158 0
 230416 259658 0
  18620 277051 0
  226    1    0
 277051 277052 0
  227    2    0
 230416  18620 0
 230416 259658 0
  228    8    0
 259659  18888 0
  18888  22232 0
 255742 193093 0
  18888 223778 0
 193093 255742 0
 275682 255742 0
 193093 259659 0
  11731 275677 0
  229    1    0
  77347  19107 0
  230    4    0
  19294 103336 0
  78153 155185 0
 214579 214580 0
  19294 230416 0
  231    3    0
 155185  13970 0
 155185  78153 0
 155185 104644 0
  232    6    0
 282005  14580 0
  14580 111158 0
  14580 277051 0
 282005 278076 0
 277052 278813 0
 277052 282005 0
  233    2    0
 278813  19246 0
 278813  70789 0
  234    2    0
  19246 106924 0
  19246 228198 0
  235    1    0
  70789  79735 0
  236    2    0
 106924  12109 0
 106924 278953 0
  237    2    0
  12109  21832 0
  12109 282448 0
  238    2    0
 278953  14054 0
 278953  15992 0
  239    2    0
 106924  12109 0
 106924 278953 0
  240    2    0
 278953  14054 0
 278953  15992 0
  241    4    0
 251523  12109 0
  14054 247384 0
 251523 278953 0
  14054 282481 0
  242    4    0
 104643  78153 0
 103336 104643 0
 104643 104644 0
 103336 277778 0
  243    2    0
 277778  79735 0
 277778 277052 0
  244    4    0
 239395 104644 0
 104644 155185 0
 239395 230608 0
 104644 239395 0
  245    2    0
 277778  79735 0
 277778 277052 0
  246    6    0
 282448  19246 0
 277840  21832 0
 282448  70789 0
  79735  77031 0
  79735 277840 0
 277840 282448 0
  247    6    0
  77029  18976 0
 196637  77029 0
 230608 104643 0
 196637 230608 0
  77029 240842 0
 230608 277778 0
  248    4    0
  77031  77029 0
  12525  77031 0
  77031 230608 0
  12525 277840 0
  249    2    0
  18976  12525 0
  18976  21885 0
  250    4    0
  21832  19030 0
  12109  21832 0
  21832  80739 0
  12109 282448 0
  251    2    0
  80739  12525 0
  80739  21885 0
  252    2    0
  21832  19030 0
  21832  80739 0
  253    2    0
  21885  18810 0
  21885  78709 0
  254    2    0
  80739  12525 0
  80739  21885 0
  255    4    0
  79635  12068 0
 247384  79635 0
 247384 251523 0
  79635 283232 0
  256    2    0
  21885  18810 0
  21885  78709 0
  257    4    0
  12029  19030 0
  19030  79635 0
  12029  80739 0
  19030 251523 0
  258    2    0
  18810  12029 0
  18810  21500 0
  259    6    0
 107135  74130 0
 131232  79522 0
 233492 100339 0
 107135 107138 0
 233492 131232 0
 131232 286122 0
  260   15    0
 247652  19688 0
 241927  70205 0
 241926  71115 0
 100339  71115 0
 286122 100339 0
 241927 100339 0
 286122 131232 0
 100339 233492 0
 247652 234209 0
 100339 241927 0
 241926 241927 0
 286122 247652 0
 241927 247652 0
 241926 264059 0
 247652 286122 0
  261   16    0
 282401  19688 0
 282401  21423 0
  19688  70205 0
  70206  70205 0
  70205  70206 0
  21423  72077 0
 264059 209873 0
 282401 234691 0
 264059 241926 0
  70205 241927 0
  19688 247652 0
  70205 264059 0
  19688 282401 0
  21423 282401 0
  70206 282401 0
  21423 291665 0
  262    3    0
 248076  71115 0
 248076 233492 0
  31600 248076 0
  263    6    0
 278292  31600 0
 106538 241926 0
  71115 241926 0
  71115 248076 0
 106538 278292 0
  71115 278292 0
  264   10    0
 209873  70206 0
 209873  72077 0
 213014  81085 0
  72077 209873 0
  72077 223904 0
 209873 240387 0
 213014 240387 0
 213014 250499 0
 213014 260239 0
 209873 264059 0
  265    4    0
  79522  79523 0
 240850 201643 0
  79522 240850 0
 240850 283889 0
  266    6    0
  79523  79522 0
 234209  79523 0
  79523 234209 0
 234209 283948 0
 234209 284219 0
  79523 286122 0
  267    9    0
 284219  19688 0
 286147  21423 0
 234691  76729 0
 284219 234209 0
 286147 234691 0
 284219 234691 0
 286147 240663 0
 234691 284219 0
 234691 286147 0
  268    3    0
 286147  21423 0
 286147 234691 0
 286147 240663 0
  269    2    0
  79522  79523 0
  79522 240850 0
  270    3    0
  79523  79522 0
  79523 234209 0
  79523 286122 0
  271    3    0
 234691  76729 0
 234691 284219 0
 234691 286147 0
  272    1    0
 304928 240663 0
  273    8    0
 283948  76728 0
 283948  78506 0
  73655  78506 0
 283889  79523 0
 283889 240850 0
 283948 283889 0
  73655 283889 0
 283889 283948 0
  274    3    0
 201643  73655 0
 201643 234242 0
 234242 301414 0
  275    6    0
  78506  12568 0
  12568  14396 0
  12568  18866 0
  18866  73655 0
  78506 102743 0
  18866 234242 0
  276    8    0
  18927  12568 0
 227916  15991 0
 227916  18927 0
 102743  76728 0
 227923  78205 0
  18927 102743 0
 227923 227916 0
 102743 227923 0
  277    2    0
 240850 201643 0
 240850 283889 0
  278    9    0
  78392  14419 0
  76729  76728 0
  76728  76729 0
  78392  76729 0
  76729  78392 0
  76729 227923 0
  76728 283948 0
  76728 284219 0
  78392 286147 0
  279    4    0
  78205  13975 0
 282481  78205 0
  78205  78392 0
 282481 227916 0
  280   15    0
 277560  12068 0
  81502  14435 0
 283232  81502 0
  13975  81502 0
 277136 235766 0
 277136 239966 0
 282480 247384 0
  81502 277136 0
 277560 277136 0
 277136 277560 0
  13975 282480 0
 283232 282480 0
 282480 282481 0
  81502 283232 0
 277560 283232 0
  281    3    0
  78392  14419 0
  78392  76729 0
  78392 286147 0
  282   11    0
  14419  13975 0
  14435  14419 0
  14419  14435 0
 239966  14435 0
  14419  78392 0
  14435  81502 0
  14435 239966 0
 239966 240732 0
  14435 265511 0
 239966 277136 0
 239966 286284 0
  283    4    0
 265511  14435 0
 265511 240397 0
 265511 240663 0
 265511 240732 0
  284   17    0
 240663  14419 0
 265511  14435 0
 240732  78513 0
 240732 239966 0
 265511 240397 0
 265511 240663 0
 304928 240663 0
 307309 240732 0
 265511 240732 0
 240732 265511 0
 240663 265511 0
 240397 265511 0
 240663 286147 0
 305551 304928 0
 307309 305551 0
 302494 307309 0
 240732 307309 0
  285   12    0
 223904  72077 0
 223904  81085 0
 223904 107242 0
 235613 107242 0
  81085 213014 0
  81085 223904 0
  18333 235613 0
 247319 235613 0
 235613 247319 0
 247319 250499 0
  81085 250499 0
 223904 291666 0
  286    3    0
  21423  72077 0
  21423 282401 0
  21423 291665 0
  287    9    0
  81540  18333 0
  81540  80287 0
 307308  81540 0
 107242 223904 0
 107242 235613 0
 305546 272998 0
 272998 272999 0
 291666 305546 0
 305546 307308 0
  288    3    0
 104037  20144 0
 104037 234959 0
 104037 287560 0
  289    8    0
 104037  20144 0
 234959  98508 0
 234959 104037 0
  73978 104037 0
  73978 233539 0
 234959 233539 0
 104037 234959 0
 104037 287560 0
  290    6    0
 233539  14385 0
  98508  22393 0
 233539  73978 0
 233539  78511 0
  98508 105368 0
  98508 234959 0
  291    3    0
  22393 254124 0
  22393 256723 0
  22393 278539 0
  292    2    0
 254124  22393 0
 254124 234959 0
  293    2    0
  21941  11854 0
  21941  78511 0
  294    2    0
  14385  21941 0
  14385 254560 0
  295    4    0
 278164  21941 0
  71374  71370 0
 278164 254560 0
  71374 278164 0
  296    6    0
  14385  21941 0
 234283  60082 0
 234283  71374 0
 254560 234283 0
  14385 254560 0
 254560 283824 0
  297    2    0
 286203  14385 0
 286203  73978 0
  298    2    0
  79763  75437 0
  79763 245470 0
  299    4    0
  18776  14005 0
  79763  75437 0
  18776  79763 0
  79763 245470 0
  300    2    0
  14005  71370 0
  14005 278164 0
  301    1    0
 306966 298535 0
  302    2    0
  18776  14005 0
  18776  79763 0
  303    5    0
 245471  18776 0
 245471 231942 0
 271175 245471 0
 306966 298535 0
 271175 306966 0
  304    2    0
  11854  14005 0
  11854  79763 0
  305    2    0
 245470 245471 0
 245470 306966 0
  306    2    0
 105368  75436 0
 105368  98508 0
  307    6    0
  75436  11854 0
  78511  75436 0
  75436  75437 0
  75436  78511 0
  78511  98508 0
  78511 233539 0
  308    6    0
  75437  75436 0
 284117  75437 0
 284117 245470 0
  75437 281901 0
  75437 284117 0
 284117 298535 0
  309    3    0
 256723  22393 0
 256723 105368 0
 256723 281901 0
  310    3    0
 256723  22393 0
 256723 105368 0
 256723 281901 0
  311    3    0
 281901  70120 0
 281901 241031 0
 281901 256723 0
  312    2    0
 298535 284117 0
 298535 290751 0
  313    8    0
  10589  10582 0
 106229  10589 0
 106229  74129 0
  74129  74130 0
  10589  78715 0
 106229 106228 0
  74129 106229 0
  74129 107138 0
  314    3    0
  74130  31601 0
  74130  74129 0
  31601  78715 0
  315    3    0
 106229  10589 0
 106229  74129 0
 106229 106228 0
  316    7    0
  78874  70120 0
 278539  71325 0
 278539  78874 0
 106228  78874 0
 106228 106229 0
  78874 256723 0
  78874 278539 0
  317    3    0
  78874  70120 0
  78874 256723 0
  78874 278539 0
  318    9    0
 281901  70120 0
  70120  78874 0
  70120 106229 0
  70120 107138 0
 281901 241031 0
 281901 256723 0
 241031 281901 0
 241031 284117 0
 241031 290751 0
  319    5    0
 107138  70120 0
 107138 107135 0
 290751 107135 0
 107138 241031 0
 290751 241031 0
  320    2    0
 276649 286203 0
 276649 288314 0
  321    6    0
 286203  14385 0
 286203  73978 0
  80026 234283 0
 283824 276649 0
  80026 283824 0
 283824 286203 0
  322    2    0
 276649 286203 0
 276649 288314 0
  323    1    0
 209998  80026 0
  324   12    0
  41245  21004 0
  45387  21219 0
 281618  25490 0
  45387  28868 0
  41244  41245 0
  21219  45387 0
 280644  95276 0
  41244  95276 0
 281618 209998 0
  95276 280644 0
  45387 288314 0
  45387 301559 0
  325   19    0
  21004  12669 0
  16988  16612 0
 282176  17346 0
  16988  18841 0
 284195  40847 0
  10617  41007 0
  44273  41007 0
  69180  44273 0
  44277  44273 0
  44273  69180 0
  69181  69180 0
  69180  69181 0
 181202  77334 0
  41007  93271 0
  10617 234886 0
  93271 276911 0
  69181 282176 0
  17346 291372 0
  17346 291373 0
  326    9    0
 300219  11441 0
 292740  11441 0
 300219  13121 0
 292740  15379 0
  13121 149632 0
 300219 149632 0
 292740 161796 0
  13121 296358 0
  13121 300219 0
  327    9    0
 162687  11441 0
  15836  15379 0
  15379  15836 0
  15836 224006 0
  15836 264093 0
  15379 273389 0
  15836 288423 0
  15379 292740 0
  15379 301560 0
  328    6    0
 294442  12001 0
  24808  13291 0
 294441 290638 0
 161796 292740 0
  24808 294441 0
 294441 294442 0
  329    5    0
  12001  12913 0
 273389  15379 0
  12001 267441 0
 267442 273389 0
 273389 294277 0
  330   10    0
  12913  12914 0
  91943  12914 0
 281069  19686 0
 281069  93512 0
 294277 101664 0
  12914 238237 0
  12913 267215 0
  19686 281069 0
  88582 281069 0
  19686 301560 0
  331    2    0
 301560  15379 0
 301560 288423 0
  332    2    0
 301559  19686 0
 301559  45387 0
  333   11    0
 267215  10089 0
 267214  12710 0
  10089  12710 0
 291373  16988 0
  12710  28868 0
  28868  41244 0
 291372  41245 0
  28868  45387 0
 267214 267215 0
  10089 291372 0
 291372 291373 0
  334   12    0
 272140  10992 0
 284626  11441 0
 164414  12613 0
 284626  49593 0
 122643  92285 0
 284626 122643 0
  92285 122643 0
 164414 149632 0
 283294 164414 0
 284626 217555 0
 164414 283294 0
 122643 284626 0
  335    3    0
 300219  11441 0
 300219  13121 0
 300219 149632 0
  336    4    0
  49593  10992 0
  49593 284626 0
  49593 292190 0
  49593 302028 0
  337    6    0
  11441 162687 0
 264093 194750 0
 264093 217555 0
  11441 284626 0
  11441 292740 0
  11441 300219 0
  338   10    0
  91679  41703 0
  91679  44424 0
  91679  87207 0
 285443  87914 0
  87914  91679 0
 217555 238318 0
 217555 278010 0
 217555 284626 0
  87914 285443 0
  91679 297492 0
  339    5    0
 288423  15836 0
 245513  15836 0
 288423  87914 0
 278010 217555 0
  16230 245513 0
  340    2    0
  44424 287560 0
  44424 288424 0
  341    2    0
 288424 288314 0
 288424 301559 0
  342    9    0
  79528  10477 0
  20144  10477 0
  10477  41703 0
 287560  41703 0
 287560  44424 0
  79528  71325 0
  10477  79528 0
 287560 104037 0
 287560 288314 0
  343    4    0
 288314  45387 0
 288314 276649 0
 288314 287560 0
 288314 288424 0
  344    2    0
 306823  85006 0
 306823  87207 0
  345    9    0
  87207  10582 0
 297492  91679 0
  87207  91679 0
 297492 238318 0
  87207 269089 0
 297492 278010 0
 238318 292190 0
 238318 297492 0
  87207 306823 0
  346    2    0
 278539  71325 0
 278539  78874 0
  347    3    0
  41703  10477 0
  41703  91679 0
  41703 287560 0
  348    8    0
  78715  10589 0
 249709  11825 0
  78715  74129 0
  11825  78715 0
  78715  78716 0
 301735 249709 0
 249709 289118 0
  78716 301735 0
  349    4    0
  10582  10589 0
  10582  87207 0
 281964 289118 0
 289118 306823 0
  350    6    0
 305502  41752 0
 305502  49847 0
 279289 272665 0
  82190 302028 0
 307200 305502 0
  82190 307163 0
  351    2    0
 305502  41752 0
 305502  49847 0
  352    8    0
 200832  20887 0
  41752  61526 0
  85006  82190 0
  41752  91313 0
 200832  91313 0
  91313 200832 0
  85006 269089 0
  91313 289119 0
  353    1    0
 289119 295557 0
