  10173     3047301.929    13845879.689
  10174     3151039.511    13854098.174
  10176     3122166.319    13843519.671
  10178     3099313.881    13847669.732
  10179     3114033.365    13852782.928
  10184     3104673.373    13852235.457
  10187     3089202.701    13828219.120
  10205     3152327.718    13824421.624
  10215     3135560.152    13889898.046
  10217     3089850.128    13811529.655
  10219     3086324.177    13828148.763
  10225     3183519.838    13847657.826
  10227     3089735.465    13837278.028
  10230     3144023.090    13848580.223
  10235     3125745.630    13848612.523
  10243     3184986.578    13826464.591
  10247     3172531.955    13847427.282
  10252     2990766.585    13863994.260
  10255     3049110.293    13848593.078
  10257     3121726.003    13861305.226
  10259     3082356.929    13806534.166
  10260     3045587.163    13848507.674
  10264     3091666.317    13782972.314
  10268     3106815.734    13782833.276
  10279     3184260.305    13847631.777
  10285     2988999.574    13925551.657
  10286     3145731.436    13849056.851
  10302     3032317.153    13961761.289
  10307     3230731.245    13782757.078
  10309     3145979.250    13819689.246
  10313     3124387.937    13812910.728
  10314     3097211.529    13829702.787
  10315     3132454.007    13923910.822
  10322     3103294.316    13847517.745
  10327     3058261.854    13851250.815
  10330     3113521.062    13911191.435
  10331     3006557.826    13847413.374
  10338     3130504.266    13911741.995
  10344     3091826.031    13808397.256
  10349     3021564.632    13909449.523
  10350     3091667.273    13808342.722
  10353     3058786.510    13980118.602
  10360     3074685.924    13833714.297
  10368     3117782.188    13831723.154
  10369     3147493.916    13849033.498
  10370     3148817.494    13849133.671
  10371     3141873.327    13819061.321
  10374     3114035.359    13831290.685
  10379     3170000.145    13833433.829
  10382     3090477.757    13837267.949
  10383     3077520.235    13860614.068
  10384     3155219.290    13824031.534
  10389     3207224.892    13899572.730
  10398     3131669.722    13826075.290
  10400     3114254.827    13847622.157
  10401     3105448.301    13885111.624
  10406     3050852.377    13823500.015
  10414     3128687.055    13850581.360
  10415     3156869.086    13906301.343
  10420     3149038.523    13826485.894
  10424     3102792.261    13845149.900
  10427     3128047.387    13864523.946
  10429     3089584.516    13820988.368
  10432     2979864.314    13847042.184
  10433     3165780.362    13820612.223
  10434     3180847.450    13847417.005
  10437     3112841.388    13861040.583
  10438     2988639.337    13846984.648
  10439     3171498.667    13825602.868
  10461     3113661.643    13906475.343
  10462     3158788.031    13803830.871
  10464     3149651.271    13849016.910
  10467     3149629.853    13930260.993
  10476     3107049.848    13845155.728
  10477     3116208.417    13836051.725
  10478     3231636.645    13788548.889
  10480     3206352.270    13766480.131
  10481     3169245.480    13825324.798
  10497     3146588.665    13858563.570
  10502     3236372.207    13778196.789
  10503     3116681.525    13824383.089
  10506     3146161.161    13868509.331
  10511     3074502.407    13826402.093
  10518     3127832.631    13854268.361
  10529     3217402.217    13821541.501
  10530     3086808.005    13828162.251
  10531     3115119.781    13847700.190
  10533     3117667.856    13893419.541
  10549     3072971.219    13848968.540
  10555     3054347.304    13865891.932
  10556     3118820.143    13820606.566
  10558     3169400.691    13847042.979
  10560     3159537.323    13823288.936
  10562     3092863.707    13811572.251
  10563     3125927.237    13850440.538
  10565     3226712.696    13858706.135
  10567     3125665.385    13850431.274
  10571     3119102.456    13851751.419
  10575     3099948.056    13906232.827
  10578     3145610.743    13908125.417
  10582     3116315.891    13833948.095
  10583     3107047.541    13852450.716
  10585     3172182.744    13892985.955
  10586     3175541.985    13891953.177
  10589     3116547.210    13833953.507
  10595     3189033.041    13826358.737
  10596     3177051.235    13815198.710
  10599     3091424.747    13799786.056
  10604     3105188.194    13852260.040
  10607     3207356.898    13824616.910
  10609     3065804.861    13909198.701
  10610     3066162.238    13909080.287
  10614     3121522.952    13812864.183
  10616     3117257.181    13842923.073
  10617     3118364.138    13843032.177
  10621     3101339.825    13847366.306
  10624     3094559.853    13829922.854
  10629     3088509.222    13857908.129
  10631     3188195.078    13847751.747
  10634     3204281.324    13798920.824
  10640     3126550.469    13922498.672
  10645     3119976.704    13820456.931
  10646     2980243.541    13879482.674
  10648     3074518.201    13848932.982
  10649     3141192.532    13907798.628
  10657     3212301.531    13846465.719
  10659     3183404.797    13818950.287
  10664     3130287.722    13924277.903
  10667     3101098.408    13781550.852
  10674     3122374.270    13844634.385
  10677     3204770.460    13854137.066
  10678     3084867.098    13886059.328
  10682     3153088.680    13870658.691
  10686     3102765.905    13781732.693
  10689     3247250.113    13863131.524
  10693     3082040.501    13879038.357
  10695     3219731.043    13820905.597
  10696     3225219.167    13819171.809
  10698     3230189.117    13782903.294
  10702     3126929.291    13842255.710
  10703     3147440.410    13925292.622
  10710     3082350.266    13905040.638
  10716     2980527.552    13928946.655
  10731     3110299.057    13830882.350
  10741     3115742.742    13906640.661
  10744     3017539.983    13924276.513
  10752     2970887.358    13932826.561
  10762     3118456.392    13888811.790
  10772     3188393.494    13847802.007
  10777     3089764.470    13905278.689
  10778     3142413.870    13833388.487
  10780     3243278.651    13862030.148
  10781     3143896.429    13818888.865
  10788     3189015.815    13847945.970
  10789     3155516.729    13807417.002
  10800     3152290.480    13848545.406
  10807     2980211.361    13858346.393
  10810     3128853.820    13859882.036
  10824     3056470.958    13917105.425
  10827     3116431.177    13812710.725
  10832     3115098.312    13862967.820
  10835     3098218.472    13935999.659
  10838     3098699.541    13829813.280
  10841     3079179.484    13885877.083
  10844     3068662.662    13844999.560
  10847     3071541.340    13845121.596
  10850     3189902.496    13848178.038
  10854     3240135.188    13832573.704
  10858     3172705.654    13803768.746
  10860     3071063.592    13979071.916
  10861     2990935.927    13846968.558
  10862     3123168.223    13893638.276
  10867     3188533.756    13848366.524
  10870     3116876.089    13788559.245
  10871     2944750.499    13947700.942
  10873     3232201.599    13770726.546
  10874     3126558.664    13821186.684
  10876     3129402.627    13854530.684
  10877     3063875.364    13872833.671
  10881     3116407.746    13861278.804
  10882     3129080.789    13854540.945
  10887     3119303.586    13843039.051
  10891     3060577.050    13883312.013
  10894     3122723.190    13873283.354
  10904     3156600.981    13807598.376
  10908     2950313.575    13945665.526
  10909     3071934.180    13845137.975
  10913     2998266.292    13847287.401
  10936     3102312.250    13781656.382
  10940     3085743.309    13797056.214
  10943     3087318.903    13806749.333
  10945     3062678.629    13856188.366
  10950     3105024.128    13906745.941
  10951     2983061.182    13846845.657
  10959     3128343.000    13783507.991
  10962     3109003.844    13830776.552
  10966     3149926.530    13821422.719
  10970     3052572.957    13848505.374
  10973     3087103.351    13809207.489
  10976     3138825.207    13823339.818
  10981     3144673.702    13819046.027
  10985     3119151.159    13848167.119
  10989     3128508.559    13844802.579
  10992     3107313.870    13835023.422
  10994     2990393.659    13925126.391
  10998     3142887.050    13841325.779
  11000     3002930.062    13920097.211
  11003     3142703.292    13841386.540
  11008     3035501.210    13848275.965
  11011     3145482.003    13819322.393
  11020     2976428.337    13930587.987
  11022     3091759.501    13799943.335
  11023     3051118.338    13826802.694
  11024     3136367.161    13847308.383
  11032     3095378.065    13781391.077
  11033     3169603.483    13785450.726
  11040     3137500.663    13860229.816
  11043     3184403.774    13861370.266
  11045     3103112.513    13830352.598
  11046     3112260.352    13906412.853
  11048     3139307.219    13834387.062
  11050     3085641.145    13797010.541
  11054     3116442.121    13906591.538
  11064     3094038.154    13847750.065
  11065     3255498.806    13864890.096
  11069     3137534.674    13834958.557
  11071     3098278.402    13936025.757
  11072     3260161.664    13846106.358
  11076     2983176.455    13846946.921
  11081     3090326.337    13885610.603
  11087     3130424.594    13875366.182
  11091     3064424.216    13848765.664
  11092     3130048.537    13845303.439
  11094     3119767.202    13857512.935
  11096     3189221.144    13809642.397
  11105     3122331.642    13906838.978
  11108     3248009.776    13842330.712
  11110     3129554.195    13846593.326
  11115     3079281.036    13849265.612
  11117     2990795.740    13846969.459
  11119     3083994.503    13827572.642
  11124     3001429.770    13920567.070
  11126     3125932.196    13813226.247
  11137     3111370.644    13844944.688
  11138     3244803.308    13876856.332
  11143     3130809.712    13845341.950
  11145     3118339.132    13859157.153
  11150     3238311.067    13828640.901
  11152     3095365.351    13968161.688
  11156     3023378.129    13944510.374
  11160     3193424.877    13849371.250
  11161     3062004.126    13880074.308
  11163     3138582.805    13860293.791
  11167     3117667.622    13782350.610
  11168     3118251.166    13782380.453
  11171     3121577.735    13877854.764
  11172     3153397.948    13811927.957
  11174     3106351.593    13891276.035
  11176     3156753.063    13823809.284
  11177     3060199.049    13822397.722
  11178     2999223.182    13847305.728
  11179     3158178.382    13847789.607
  11180     3158636.740    13847817.340
  11191     3105053.485    13952615.530
  11198     3098727.625    13811633.743
  11204     3189181.305    13826354.664
  11205     2976556.227    13930536.319
  11207     2968275.046    13933870.047
  11209     3051247.628    13925971.893
  11210     3087215.126    13828192.351
  11218     3201172.195    13756877.323
  11219     3180258.501    13826359.794
  11225     2994937.261    13847266.515
  11227     3115270.329    13847782.810
  11236     2948290.955    13946359.275
  11241     3150993.027    13848825.700
  11242     3017187.385    13897083.327
  11243     3118818.698    13852856.720
  11246     3168134.305    13818046.919
  11248     3010680.621    13847453.747
  11250     3173118.287    13790078.693
  11280     3100054.489    13936721.447
  11284     3084022.266    13898664.329
  11286     3115225.804    13904509.051
  11290     3099769.674    13954585.655
  11297     3257172.638    13844699.769
  11304     3168361.728    13847001.926
  11309     3188939.062    13815516.112
  11310     3189184.735    13815516.114
  11313     3105500.402    13903769.366
  11314     3105532.621    13903769.664
  11320     3086497.763    13849152.273
  11328     3093469.206    13829987.701
  11329     3126279.958    13789784.410
  11331     3170140.812    13808662.537
  11340     3010209.337    13904200.984
  11346     3190165.601    13848360.145
  11350     3062481.950    13901367.962
  11351     3146160.692    13819676.958
  11353     3077688.452    13793225.046
  11361     2966035.917    13937260.459
  11368     3140621.980    13890101.867
  11372     3152951.500    13824072.767
  11373     3038269.762    13898345.770
  11374     3130687.671    13861455.046
  11377     3093416.701    13951398.845
  11379     3130307.563    13871444.172
  11380     3112280.970    13782028.442
  11381     3083877.570    13879025.290
  11389     3132525.986    13907318.323
  11390     3174349.174    13820969.350
  11396     3150972.422    13825158.465
  11399     3097609.600    13829600.812
  11405     3110291.472    13811867.748
  11415     3033559.828    13821228.507
  11420     3172495.762    13888192.438
  11425     3134260.429    13846930.886
  11432     3082466.827    13849302.646
  11440     3184708.423    13847647.635
  11441     3109884.350    13838949.021
  11457     3172825.725    13788585.395
  11462     3241782.217    13845983.413
  11469     3235887.785    13860545.799
  11478     3187990.943    13847717.091
  11484     3124976.060    13861143.439
  11487     3122942.410    13812851.988
  11493     3140624.086    13793519.661
  11497     3062335.663    13802722.129
  11499     3078307.032    13908100.421
  11503     3081933.297    13879036.081
  11509     3054180.891    13848650.568
  11510     3174121.503    13825893.921
  11517     2993883.114    13897023.543
  11522     3043700.444    13822460.519
  11525     3077968.802    13791276.111
  11527     3040514.970    13822068.926
  11530     3097690.818    13781434.239
  11541     3187033.666    13847667.067
  11554     2991200.591    13853202.084
  11555     3082877.086    13846956.410
  11559     3180769.578    13847414.387
  11564     3104166.547    13907246.119
  11565     3130274.970    13907160.989
  11573     3027601.533    13849522.253
  11578     3090283.817    13841630.173
  11582     3236806.454    13828177.238
  11589     3096294.470    13952839.370
  11590     3096405.307    13952967.730
  11591     3125180.983    13841226.381
  11595     3100570.159    13842817.493
  11599     3056998.566    13953779.900
  11615     3029399.013    13903133.001
  11621     3091638.632    13807410.764
  11622     3155656.226    13810047.641
  11623     3075459.027    13867736.942
  11627     3180707.489    13869852.623
  11629     3200725.947    13757662.591
  11630     3076674.422    13821505.274
  11632     3150913.503    13856292.888
  11636     3097612.282    13859012.332
  11639     3122286.340    13843480.730
  11640     3096177.597    13858242.863
  11641     3142315.785    13847694.449
  11642     3143097.589    13848211.525
  11643     3057508.877    13799391.256
  11645     3096499.077    13952429.304
  11646     3097032.671    13952876.701
  11647     3153606.073    13812299.214
  11650     3180358.908    13870249.812
  11652     3122785.876    13841167.116
  11654     3116383.001    13806717.438
  11655     3117039.392    13807866.831
  11656     3093351.391    13961081.120
  11657     3173888.632    13787347.550
  11658     3120128.972    13840130.757
  11660     2979735.693    13845250.550
  11661     2987598.357    13926477.442
  11664     3149761.126    13821480.175
  11669     3232251.975    13770696.934
  11670     3146947.216    13819544.068
  11677     2990001.360    13925185.846
  11678     2991152.934    13926005.247
  11681     3200871.734    13757593.788
  11683     3066971.699    13959046.373
  11686     3045655.034    13890760.363
  11688     3122509.927    13836042.844
  11692     3079778.756    13942777.478
  11693     3061580.047    13912862.352
  11696     2993886.997    13923938.293
  11697     3068762.896    13979758.096
  11698     3061507.017    13912786.450
  11699     3113117.961    13809168.567
  11703     3048365.815    13889006.591
  11710     3075879.725    13792386.857
  11714     3110970.670    13843250.331
  11715     3131383.263    13840386.589
  11719     3138952.484    13861064.139
  11720     3139054.975    13861154.256
  11722     3114518.427    13912974.328
  11727     3094716.115    13856124.768
  11731     3123443.692    13839750.540
  11735     3148046.073    13858363.095
  11740     2980938.345    13846473.630
  11741     3086510.786    13831943.045
  11742     3126005.872    13924638.872
  11744     3122606.081    13840888.553
  11745     2980143.709    13845717.413
  11746     3068656.260    13960220.279
  11750     3067302.994    13959254.326
  11752     3151860.207    13823445.876
  11754     3197504.899    13759060.906
  11761     3115614.820    13782710.036
  11767     3229282.801    13798966.399
  11769     3095013.505    13955217.611
  11770     3246851.178    13832644.687
  11777     3025161.247    13820594.949
  11779     3000093.078    13860646.471
  11787     3123900.871    13840449.071
  11788     2980700.107    13846458.214
  11792     3163999.404    13808075.181
  11793     3164273.927    13808301.293
  11794     3152457.520    13823847.299
  11797     3122407.375    13843753.025
  11798     3123163.777    13840527.111
  11802     3102562.415    13817985.224
  11807     3095330.660    13952307.595
  11808     3095899.628    13952705.879
  11809     3147770.953    13819857.647
  11812     3109646.194    13821972.039
  11815     3039713.450    13922270.770
  11817     3113979.799    13847651.533
  11818     3114055.099    13847804.041
  11822     3060350.867    13881280.218
  11825     3116510.966    13833512.942
  11827     3177390.766    13873691.989
  11828     3139915.905    13832098.642
  11833     3120328.369    13848530.079
  11834     3093906.363    13849344.370
  11840     3063533.173    13806197.408
  11846     3092586.567    13829783.341
  11850     3118751.032    13841174.844
  11854     3118699.341    13837914.817
  11856     3092578.005    13843025.768
  11857     3035426.940    13898766.388
  11865     3044680.698    13891808.211
  11867     3121218.378    13840603.900
  11868     3121398.021    13840882.633
  11869     3171133.562    13828272.654
  11870     3151203.114    13936625.612
  11876     3170925.509    13828109.285
  11877     3058924.089    13880641.851
  11881     3061468.656    13803690.306
  11887     3167100.088    13795091.328
  11889     3141158.213    13833831.737
  11894     3250047.714    13832076.361
  11902     3228943.807    13798343.651
  11905     3156250.149    13906184.736
  11906     3156335.632    13906278.111
  11914     3098593.448    13804776.813
  11923     3238746.830    13829686.333
  11927     3179410.766    13791948.611
  11930     3064109.032    13806828.794
  11937     3092828.461    13810740.023
  11940     3093715.410    13811397.864
  11943     3151311.265    13936389.329
  11944     3151344.961    13936486.208
  11948     3092868.252    13843054.758
  11949     3125789.384    13842185.851
  11952     3058868.442    13844695.384
  11956     3155815.866    13810187.212
  11957     3062997.039    13911530.522
  11958     3063155.630    13911814.513
  11963     3115554.093    13831204.131
  11968     2996969.903    13911143.116
  11977     3074385.032    13791572.405
  11979     3256093.455    13845147.557
  11990     3172099.690    13891495.069
  11993     3132781.733    13871407.836
  11999     3061165.749    13924810.874
  12001     3110264.466    13841766.221
  12006     3137023.756    13894032.744
  12008     3061726.771    13879565.833
  12010     3212317.319    13846351.820
  12011     3099310.701    13860015.318
  12012     3141317.071    13907114.264
  12013     2990736.058    13846092.059
  12014     3098072.991    13859358.161
  12015     3150797.777    13856366.437
  12016     3116934.320    13782327.241
  12020     3150654.005    13856121.401
  12024     3060644.649    13955501.989
  12025     3067203.116    13810339.465
  12026     3170740.549    13827760.498
  12027     3086479.053    13797398.856
  12028     3088429.797    13798409.459
  12029     3122297.434    13836762.471
  12031     3206833.879    13854892.131
  12032     3207847.710    13855422.906
  12033     3079744.056    13824796.999
  12038     3103466.920    13909166.155
  12043     3128732.827    13814446.940
  12045     3166983.858    13858523.898
  12046     3144359.423    13858512.587
  12047     3129572.443    13854363.043
  12051     3105123.870    13952518.728
  12052     3105210.915    13952641.836
  12053     3180135.903    13792463.158
  12055     3061113.322    13891815.863
  12056     3061204.719    13891915.332
  12058     3153306.908    13812023.062
  12059     3102972.895    13782073.737
  12062     3231587.328    13850489.185
  12063     3066842.997    13958976.804
  12067     3233135.893    13849276.541
  12068     3122117.072    13836479.820
  12073     3137463.051    13824643.418
  12074     3204420.483    13765026.675
  12075     3118643.787    13861161.441
  12076     3055105.035    13920411.396
  12082     3116812.334    13782196.397
  12090     3130085.724    13911883.235
  12093     3061070.376    13930156.673
  12095     3007783.334    13918269.473
  12096     3099962.721    13846766.656
  12097     3100055.286    13846964.736
  12099     3061765.989    13900155.221
  12100     3007696.451    13918051.953
  12109     3121924.083    13837396.477
  12113     3072060.111    13904632.599
  12115     3035975.716    13951245.480
  12119     3072000.942    13904506.410
  12121     3091296.445    13933161.578
  12125     3101452.497    13847264.353
  12126     3101485.554    13847363.482
  12129     3189569.455    13874717.760
  12130     3182076.104    13930123.696
  12139     3188174.169    13800262.832
  12142     3089031.600    13841774.256
  12144     3094697.165    13824987.684
  12145     3087079.764    13797742.211
  12146     3126563.408    13842963.614
  12147     3127034.198    13843926.378
  12151     3147487.161    13924503.220
  12152     3062713.198    13914035.596
  12153     3135275.000    13879161.802
  12156     3121040.428    13840327.804
  12160     3075525.267    13860506.670
  12167     3180595.054    13869813.143
  12168     3129408.643    13860668.484
  12171     3205100.498    13760685.279
  12172     3061211.092    13881804.542
  12174     3173584.633    13888230.211
  12175     3120040.928    13848792.556
  12176     3061804.359    13901127.879
  12177     3181133.945    13870091.790
  12185     3119117.442    13852612.230
  12193     3175100.207    13788393.123
  12194     3119241.266    13942277.513
  12202     3223225.083    13855337.356
  12203     3060717.909    13802834.567
  12206     3086103.513    13859279.981
  12207     3026811.387    13957923.179
  12208     3100642.383    13847037.117
  12209     3129730.201    13850979.358
  12214     3130041.691    13914356.741
  12217     3189536.636    13847978.687
  12218     3189588.018    13848072.429
  12219     3122306.458    13842292.274
  12220     3142617.877    13910848.312
  12233     3209300.331    13909984.658
  12234     3137584.127    13826046.123
  12236     3121024.277    13841516.672
  12240     3082918.973    13788149.411
  12241     3099781.134    13954741.694
  12243     3150681.881    13822424.271
  12245     3132833.468    13841766.011
  12246     3133305.420    13842437.697
  12260     3244135.416    13829211.568
  12267     3117100.808    13930755.702
  12269     3113895.367    13828563.024
  12274     3151703.125    13937527.289
  12277     3157805.181    13807835.032
  12278     3157914.008    13807975.858
  12279     3123779.289    13835411.782
  12287     3141673.284    13907830.195
  12288     2995914.538    13923050.388
  12291     2998178.885    13922165.361
  12293     3119286.844    13852326.764
  12296     3198564.709    13851100.365
  12299     3078953.330    13848987.348
  12302     3070845.943    13848926.181
  12304     3105490.660    13906831.430
  12328     3213279.765    13822902.711
  12330     2982389.903    13843656.758
  12340     3066592.348    13849016.288
  12347     3228511.526    13818623.482
  12350     3139702.883    13848377.669
  12352     3117083.010    13913553.102
  12354     3104804.622    13860348.669
  12365     3121268.613    13878883.894
  12370     3007875.766    13917981.426
  12371     3009164.586    13917463.131
  12372     3115154.758    13864589.928
  12373     3115332.345    13864604.300
  12375     3099567.846    13927573.850
  12379     3151926.748    13848690.640
  12380     3116273.555    13852755.543
  12382     3133803.578    13859999.937
  12383     3105964.817    13811266.191
  12388     3072189.974    13904520.667
  12396     2998638.771    13847141.067
  12403     3078741.214    13849156.930
  12404     3181964.905    13930365.144
  12407     3165689.140    13795023.803
  12422     3076489.142    13849159.674
  12424     3019271.543    13857719.564
  12426     3168075.249    13906536.439
  12428     3199226.381    13814900.152
  12429     3123926.309    13813274.201
  12436     3225327.280    13858164.378
  12449     3114673.487    13911922.198
  12454     3148393.293    13930568.978
  12459     3074672.535    13904651.290
  12463     3011582.273    13847511.475
  12464     3012790.774    13847668.592
  12465     3167879.509    13795156.149
  12468     2970980.817    13932787.838
  12469     3150604.498    13907340.363
  12471     3094963.687    13818648.960
  12472     3136602.947    13931155.857
  12474     3130268.078    13845328.070
  12475     3171253.432    13847310.407
  12477     3178787.942    13782481.771
  12481     3170132.994    13847248.797
  12483     3189440.732    13848044.622
  12495     3095895.069    13829931.935
  12496     3116265.935    13806418.850
  12497     3097760.637    13829492.631
  12498     3126304.336    13921527.381
  12503     3189553.587    13847917.940
  12506     3178102.961    13931533.510
  12507     3211788.617    13845436.170
  12512     3127432.529    13833293.469
  12517     3226952.906    13858819.877
  12518     3168273.080    13906360.817
  12523     3070950.621    13979272.662
  12525     3122655.415    13837316.704
  12532     3128585.987    13844821.519
  12535     3097860.519    13829608.813
  12538     3137522.469    13824748.358
  12540     3133333.654    13816370.428
  12542     3059857.270    13899629.819
  12551     3079563.997    13824610.510
  12552     3153499.392    13812203.582
  12559     3180139.434    13821561.471
  12561     3123578.982    13835545.465
  12562     3123858.180    13835728.971
  12564     3093729.244    13800961.094
  12567     3078694.871    13838498.517
  12568     3120270.325    13837285.788
  12570     3215877.451    13889674.396
  12574     3102458.201    13811139.765
  12575     3102582.189    13811414.400
  12576     3110082.751    13842458.847
  12583     3093943.239    13849610.994
  12594     3158018.889    13823515.784
  12595     3141012.035    13793598.011
  12597     3156188.162    13825076.599
  12600     3025052.522    13847934.950
  12602     3120275.157    13877785.035
  12609     3096779.694    13802187.536
  12611     3012542.650    13853234.650
  12613     3104680.811    13837055.512
  12617     3121216.234    13877803.131
  12622     3067591.834    13809538.637
  12624     3016476.493    13851040.984
  12627     3232548.671    13859944.045
  12628     3157612.113    13784741.415
  12638     3232964.730    13800647.393
  12642     3132763.788    13824008.639
  12646     3151299.141    13935945.552
  12647     3178699.175    13826347.830
  12650     3129260.249    13831917.126
  12651     3168474.969    13906471.675
  12652     3147479.935    13925291.735
  12657     3163229.073    13906317.012
  12661     3108368.329    13847632.365
  12669     3118552.836    13841740.607
  12674     3092038.301    13821140.941
  12683     3142994.688    13819054.227
  12687     3231603.370    13778367.145
  12688     3143237.950    13848274.291
  12691     3075306.165    13883857.586
  12693     2951733.533    13948027.238
  12694     3189411.029    13826351.672
  12708     2991768.788    13847152.029
  12709     3131683.995    13815460.469
  12710     3114656.741    13841947.465
  12716     2970185.875    13933115.554
  12723     3080874.472    13849150.214
  12726     2947020.818    13946718.732
  12727     2951287.314    13945132.447
  12730     3194994.070    13849852.301
  12733     3083478.619    13867183.470
  12737     3075997.390    13841344.953
  12739     3151182.778    13917419.551
  12740     3145048.261    13908033.350
  12741     3157023.663    13784709.848
  12742     3085600.219    13796991.339
  12744     3167475.792    13846916.587
  12746     3169539.847    13847055.672
  12749     3158564.744    13823523.318
  12753     3162306.331    13823585.113
  12755     3221811.957    13820165.083
  12756     3230562.885    13859849.097
  12761     3246514.644    13869119.629
  12767     3237650.189    13860817.132
  12769     3104116.149    13906954.313
  12772     3209992.948    13782128.241
  12778     2982400.313    13928198.072
  12779     2983992.072    13927656.294
  12796     3157595.463    13807843.230
  12797     3157668.855    13807828.555
  12800     3158619.278    13803762.886
  12806     3232257.576    13811011.296
  12808     3041325.728    13848248.809
  12814     3086995.246    13960777.953
  12818     3172609.025    13825788.779
  12819     3173219.489    13825787.493
  12820     3091876.152    13808575.104
  12823     3192523.978    13822679.521
  12824     3105825.850    13847497.327
  12825     3128363.821    13845178.056
  12831     3130180.102    13909671.238
  12835     3134203.490    13818547.845
